id,code,name,parent_id:id,note,reconcile,type,user_type:id
template_ECD3020101010200,3.02.01.01.01.02.00,(-) Provisão para Imposto de Renda - Pessoa Jurídica,template_ECD302010101,(-) Provisão para Imposto de Renda - Pessoa Jurídica,FALSE,other,account.data_account_type_expense
template_ECD305,3.05,RESULTADO ANTES DO IRPJ E DA CSLL - ATIVIDADE RURAL,template_ECD3,RESULTADO ANTES DO IRPJ E DA CSLL - ATIVIDADE RURAL,FALSE,view,account.data_account_type_view
template_ECD30501,3.05.01,RESULTADO OPERACIONAL DA ATIVIDADE RURAL,template_ECD305,RESULTADO OPERACIONAL DA ATIVIDADE RURAL,FALSE,view,account.data_account_type_view
template_ECD3050101,3.05.01.01,RECEITA OPERACIONAL LÍQUIDA DA ATIVIDADE RURAL,template_ECD30501,RECEITA OPERACIONAL LÍQUIDA DA ATIVIDADE RURAL,FALSE,view,account.data_account_type_view
template_ECD305010101,3.05.01.01.01,RECEITA BRUTA DA ATIVIDADE RURAL,template_ECD3050101,RECEITA BRUTA DA ATIVIDADE RURAL,FALSE,view,account.data_account_type_view
template_ECD3050101010100,3.05.01.01.01.01.00,Receita da Atividade Rural,template_ECD305010101,Receita da Atividade Rural,FALSE,other,account.data_account_type_income
template_ECD305010103,3.05.01.01.03,DEDUÇÕES DA RECEITA BRUTA,template_ECD3050101,DEDUÇÕES DA RECEITA BRUTA,FALSE,view,account.data_account_type_view
template_ECD3050101030100,3.05.01.01.03.01.00,"(-) Vendas Canceladas, Devoluções e Descontos Incondicionais",template_ECD305010103,"(-) Vendas Canceladas, Devoluções e Descontos Incondicionais",FALSE,other,account.data_account_type_expense
template_ECD3050101030200,3.05.01.01.03.02.00,(-) ICMS,template_ECD305010103,(-) ICMS,FALSE,other,account.data_account_type_expense
template_ECD3050101030300,3.05.01.01.03.03.00,(-) Cofins,template_ECD305010103,(-) Cofins,FALSE,other,account.data_account_type_expense
template_ECD3050101030400,3.05.01.01.03.04.00,(-) PIS/Pasep,template_ECD305010103,(-) PIS/Pasep,FALSE,other,account.data_account_type_expense
template_ECD3050101030500,3.05.01.01.03.05.00,(-) ISS,template_ECD305010103,(-) ISS,FALSE,other,account.data_account_type_expense
template_ECD3050101030600,3.05.01.01.03.06.00,(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços,template_ECD305010103,(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços,FALSE,other,account.data_account_type_expense
template_ECD3050103,3.05.01.03,CUSTO DOS BENS E SERVIÇOS VENDIDOS,template_ECD30501,CUSTO DOS BENS E SERVIÇOS VENDIDOS,FALSE,view,account.data_account_type_view
template_ECD305010301,3.05.01.03.01,CUSTO DOS PRODUTOS DA ATIVIDADE RURAL VENDIDOS,template_ECD3050103,CUSTO DOS PRODUTOS DA ATIVIDADE RURAL VENDIDOS,FALSE,view,account.data_account_type_view
template_ECD3050103010000,3.05.01.03.01.00.00,Custo dos Produtos Vendidos da Atividade Rural,template_ECD305010301,Custo dos Produtos Vendidos da Atividade Rural,FALSE,other,account.data_account_type_expense
template_ECD305010309,3.05.01.03.09,AJUSTES DE ESTOQUES DECORRENTES DE ARBITRAMENTO,template_ECD3050103,AJUSTES DE ESTOQUES DECORRENTES DE ARBITRAMENTO,FALSE,view,account.data_account_type_view
template_ECD3050105,3.05.01.05,OUTRAS RECEITAS OPERACIONAIS,template_ECD30501,OUTRAS RECEITAS OPERACIONAIS,FALSE,view,account.data_account_type_view
template_ECD305010501,3.05.01.05.01,OUTRAS RECEITAS OPERACIONAIS,template_ECD3050105,OUTRAS RECEITAS OPERACIONAIS,FALSE,view,account.data_account_type_view
template_ECD3050105010100,3.05.01.05.01.01.00,Variações Cambiais Ativas,template_ECD305010501,Variações Cambiais Ativas,FALSE,other,account.data_account_type_income
template_ECD3050105010200,3.05.01.05.01.02.00,"Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade",template_ECD305010501,"Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade",FALSE,other,account.data_account_type_income
template_ECD3050105010300,3.05.01.05.01.03.00,Ganhos em Operações Day-Trade,template_ECD305010501,Ganhos em Operações Day-Trade,FALSE,other,account.data_account_type_income
template_ECD3050105010400,3.05.01.05.01.04.00,Receitas de Juros sobre o Capital Próprio,template_ECD305010501,Receitas de Juros sobre o Capital Próprio,FALSE,other,account.data_account_type_income
template_ECD3050105010500,3.05.01.05.01.05.00,Outras Receitas Financeiras,template_ECD305010501,Outras Receitas Financeiras,FALSE,other,account.data_account_type_income
template_ECD3050105010600,3.05.01.05.01.06.00,Ganhos na Alienação de Participações Não Integrantes do Ativo Permanente,template_ECD305010501,Ganhos na Alienação de Participações Não Integrantes do Ativo Permanente,FALSE,other,account.data_account_type_income
template_ECD3050105010700,3.05.01.05.01.07.00,Resultados Positivos em Participações Societárias,template_ECD305010501,Resultados Positivos em Participações Societárias,FALSE,other,account.data_account_type_income
template_ECD3050105010710,3.05.01.05.01.07.10,Amortização de Deságio nas Aquisições de Investimentos Avaliados pelo Patrimônio Líquido,template_ECD305010501,Amortização de Deságio nas Aquisições de Investimentos Avaliados pelo Patrimônio Líquido,FALSE,other,account.data_account_type_income
template_ECD3050105010800,3.05.01.05.01.08.00,Resultados Positivos em SCP,template_ECD305010501,Resultados Positivos em SCP,FALSE,other,account.data_account_type_income
template_ECD3050105010900,3.05.01.05.01.09.00,Rendimentos e Ganhos de Capital Auferidos no Exterior,template_ECD305010501,Rendimentos e Ganhos de Capital Auferidos no Exterior,FALSE,other,account.data_account_type_income
template_ECD3050105011000,3.05.01.05.01.10.00,Reversão dos Saldos das Provisões Operacionais,template_ECD305010501,Reversão dos Saldos das Provisões Operacionais,FALSE,other,account.data_account_type_income
template_ECD3050105011100,3.05.01.05.01.11.00,Outras Receitas Operacionais,template_ECD305010501,Outras Receitas Operacionais,FALSE,other,account.data_account_type_income
template_ECD3050105011200,3.05.01.05.01.12.00,Prêmios Recebidos na Emissão de Debêntures,template_ECD305010501,Prêmios Recebidos na Emissão de Debêntures,FALSE,other,account.data_account_type_income
template_ECD3050105011300,3.05.01.05.01.13.00,Doações e Subvenções para Investimentos,template_ECD305010501,Doações e Subvenções para Investimentos,FALSE,other,account.data_account_type_income
template_ECD3050105011400,3.05.01.05.01.14.00,Contrapartida dos Ajustes ao Valor Presente,template_ECD305010501,Contrapartida dos Ajustes ao Valor Presente,FALSE,other,account.data_account_type_income
template_ECD3050105011500,3.05.01.05.01.15.00,Contrapartida de outros Ajustes às Normas Internacionais de Contabilidade,template_ECD305010501,Contrapartida de outros Ajustes às Normas Internacionais de Contabilidade,FALSE,other,account.data_account_type_income
template_ECD3050107,3.05.01.07,DESPESAS OPERACIONAIS,template_ECD30501,DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
template_ECD305010701,3.05.01.07.01,DESPESAS OPERACIONAIS DA ATIVIDADE RURAL,template_ECD3050107,DESPESAS OPERACIONAIS DA ATIVIDADE RURAL,FALSE,view,account.data_account_type_view
template_ECD3050107010100,3.05.01.07.01.01.00,Remuneração a Dirigentes e a Conselho de Administração,template_ECD305010701,Remuneração a Dirigentes e a Conselho de Administração,FALSE,other,account.data_account_type_expense
template_ECD3050107010201,3.05.01.07.01.02.01,"Ordenados, Salários Gratificações e Outras Remunerações a Empregados",template_ECD305010701,"Ordenados, Salários Gratificações e Outras Remunerações a Empregados",FALSE,other,account.data_account_type_expense
template_ECD3050107010203,3.05.01.07.01.02.03,Planos de Poupança e Investimentos de Empregados,template_ECD305010701,Planos de Poupança e Investimentos de Empregados,FALSE,other,account.data_account_type_expense
template_ECD3050107010205,3.05.01.07.01.02.05,Fundo de Aposentadoria Programada Individual de Empregados,template_ECD305010701,Fundo de Aposentadoria Programada Individual de Empregados,FALSE,other,account.data_account_type_expense
template_ECD3050107010207,3.05.01.07.01.02.07,Plano de Previdência Privada de Empregados,template_ECD305010701,Plano de Previdência Privada de Empregados,FALSE,other,account.data_account_type_expense
template_ECD3050107010209,3.05.01.07.01.02.09,Outros Gastos com Pessoal,template_ECD305010701,Outros Gastos com Pessoal,FALSE,other,account.data_account_type_expense
template_ECD3050107010300,3.05.01.07.01.03.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,template_ECD305010701,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense
template_ECD3050107010400,3.05.01.07.01.04.00,Prestação de Serviço Pessoa Jurídica,template_ECD305010701,Prestação de Serviço Pessoa Jurídica,FALSE,other,account.data_account_type_expense
template_ECD3050107010401,3.05.01.07.01.04.01,Serviços Prestados por Cooperativa de Trabalho,template_ECD305010701,Serviços Prestados por Cooperativa de Trabalho,FALSE,other,account.data_account_type_expense
template_ECD3050107010402,3.05.01.07.01.04.02,Locação de Mão-de-obra,template_ECD305010701,Locação de Mão-de-obra,FALSE,other,account.data_account_type_expense
template_ECD3050107010500,3.05.01.07.01.05.00,Encargos Sociais - Previdência Social,template_ECD305010701,Encargos Sociais - Previdência Social,FALSE,other,account.data_account_type_expense
template_ECD3050107010600,3.05.01.07.01.06.00,Encargos Sociais - FGTS,template_ECD305010701,Encargos Sociais - FGTS,FALSE,other,account.data_account_type_expense
template_ECD3050107010700,3.05.01.07.01.07.00,Encargos Sociais - Outros,template_ECD305010701,Encargos Sociais - Outros,FALSE,other,account.data_account_type_expense
template_ECD3050107010800,3.05.01.07.01.08.00,Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991),template_ECD305010701,Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991),FALSE,other,account.data_account_type_expense
template_ECD3050107010900,3.05.01.07.01.09.00,"Doações a Instituições de Ensino e Pesquisa (Lei no 9.249/1995, art.13, § 2o)",template_ECD305010701,"Doações a Instituições de Ensino e Pesquisa (Lei no 9.249/1995, art.13, § 2o)",FALSE,other,account.data_account_type_expense
template_ECD3050107011000,3.05.01.07.01.10.00,Doações a Entidades Civis,template_ECD305010701,Doações a Entidades Civis,FALSE,other,account.data_account_type_expense
template_ECD3050107011100,3.05.01.07.01.11.00,Outras Contribuições e Doações,template_ECD305010701,Outras Contribuições e Doações,FALSE,other,account.data_account_type_expense
template_ECD3050107011200,3.05.01.07.01.12.00,Alimentação do Trabalhador,template_ECD305010701,Alimentação do Trabalhador,FALSE,other,account.data_account_type_expense
template_ECD3050107011300,3.05.01.07.01.13.00,PIS/Pasep,template_ECD305010701,PIS/Pasep,FALSE,other,account.data_account_type_expense
template_ECD3050107011400,3.05.01.07.01.14.00,Cofins,template_ECD305010701,Cofins,FALSE,other,account.data_account_type_expense
template_ECD3050107011500,3.05.01.07.01.15.00,CPMF,template_ECD305010701,CPMF,FALSE,other,account.data_account_type_expense
template_ECD3050107011600,3.05.01.07.01.16.00,"Demais Impostos, Taxas e Contribuições, exceto IR e CSLL",template_ECD305010701,"Demais Impostos, Taxas e Contribuições, exceto IR e CSLL",FALSE,other,account.data_account_type_expense
template_ECD3050107011700,3.05.01.07.01.17.00,Arrendamento Mercantil,template_ECD305010701,Arrendamento Mercantil,FALSE,other,account.data_account_type_expense
template_ECD3050107011800,3.05.01.07.01.18.00,Aluguéis,template_ECD305010701,Aluguéis,FALSE,other,account.data_account_type_expense
template_ECD3050107011900,3.05.01.07.01.19.00,Despesas com Veículos e de Conservação de Bens e Instalações,template_ECD305010701,Despesas com Veículos e de Conservação de Bens e Instalações,FALSE,other,account.data_account_type_expense
template_ECD3050107012001,3.05.01.07.01.20.01,"Propaganda, Publicidade e Patrocínio (Associações Desportivas que Mantenham Equipe de Futebol Profissional)",template_ECD305010701,"Propaganda, Publicidade e Patrocínio (Associações Desportivas que Mantenham Equipe de Futebol Profissional)",FALSE,other,account.data_account_type_expense
template_ECD3050107012002,3.05.01.07.01.20.02,"Propaganda, Publicidade e Patrocínio",template_ECD305010701,"Propaganda, Publicidade e Patrocínio",FALSE,other,account.data_account_type_expense
template_ECD3050107012100,3.05.01.07.01.21.00,Multas,template_ECD305010701,Multas,FALSE,other,account.data_account_type_expense
template_ECD3050107012200,3.05.01.07.01.22.00,Encargos de Depreciação e Amortização,template_ECD305010701,Encargos de Depreciação e Amortização,FALSE,other,account.data_account_type_expense
template_ECD3050107012300,3.05.01.07.01.23.00,Perdas em Operações de Crédito,template_ECD305010701,Perdas em Operações de Crédito,FALSE,other,account.data_account_type_expense
template_ECD3050107012400,3.05.01.07.01.24.00,Provisões para Férias e 13o Salário de Empregados,template_ECD305010701,Provisões para Férias e 13o Salário de Empregados,FALSE,other,account.data_account_type_expense
template_ECD3050107012500,3.05.01.07.01.25.00,Provisão para Perda de Estoque,template_ECD305010701,Provisão para Perda de Estoque,FALSE,other,account.data_account_type_expense
template_ECD3050107012600,3.05.01.07.01.26.00,Demais Provisões,template_ECD305010701,Demais Provisões,FALSE,other,account.data_account_type_expense
template_ECD3050107012700,3.05.01.07.01.27.00,Gratificações a Administradores,template_ECD305010701,Gratificações a Administradores,FALSE,other,account.data_account_type_expense
template_ECD3050107012800,3.05.01.07.01.28.00,Royalties e Assistência Técnica - PAÍS,template_ECD305010701,Royalties e Assistência Técnica - PAÍS,FALSE,other,account.data_account_type_expense
template_ECD3050107012900,3.05.01.07.01.29.00,Royalties e Assistência Técnica - EXTERIOR,template_ECD305010701,Royalties e Assistência Técnica - EXTERIOR,FALSE,other,account.data_account_type_expense
template_ECD3050107013000,3.05.01.07.01.30.00,"Assistência Médica, Odontológica e Farmacêutica a Empregados",template_ECD305010701,"Assistência Médica, Odontológica e Farmacêutica a Empregados",FALSE,other,account.data_account_type_expense
template_ECD3050107013100,3.05.01.07.01.31.00,Pesquisas Científicas e Tecnológicas,template_ECD305010701,Pesquisas Científicas e Tecnológicas,FALSE,other,account.data_account_type_expense
template_ECD3050107013200,3.05.01.07.01.32.00,Bens de Natureza Permanente Deduzidos como Despesa,template_ECD305010701,Bens de Natureza Permanente Deduzidos como Despesa,FALSE,other,account.data_account_type_expense
template_ECD3050107013301,3.05.01.07.01.33.01,"Despesas com viagens, diárias e ajusta de custo",template_ECD305010701,"Despesas com viagens, diárias e ajusta de custo",FALSE,other,account.data_account_type_expense
template_ECD3050107013390,3.05.01.07.01.33.90,Outras Despesas Operacionais,template_ECD305010701,Outras Despesas Operacionais,FALSE,other,account.data_account_type_expense
template_ECD3050109,3.05.01.09,OUTRAS DESPESAS OPERACIONAIS,template_ECD30501,OUTRAS DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
template_ECD305010901,3.05.01.09.01,OUTRAS DESPESAS OPERACIONAIS,template_ECD3050109,OUTRAS DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
template_ECD3050109010100,3.05.01.09.01.01.00,(-) Variações Cambiais Passivas,template_ECD305010901,(-) Variações Cambiais Passivas,FALSE,other,account.data_account_type_expense
template_ECD3050109010200,3.05.01.09.01.02.00,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",template_ECD305010901,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",FALSE,other,account.data_account_type_expense
template_ECD3050109010300,3.05.01.09.01.03.00,(-) Perdas em Operações Day-Trade,template_ECD305010901,(-) Perdas em Operações Day-Trade,FALSE,other,account.data_account_type_expense
template_ECD3050109010400,3.05.01.09.01.04.00,(-) Juros sobre o Capital Próprio,template_ECD305010901,(-) Juros sobre o Capital Próprio,FALSE,other,account.data_account_type_expense
template_ECD3050109010500,3.05.01.09.01.05.00,(-) Outras Despesas Financeiras,template_ECD305010901,(-) Outras Despesas Financeiras,FALSE,other,account.data_account_type_expense
template_ECD3050109010600,3.05.01.09.01.06.00,(-) Prejuízos na Alienação de Participações Não Integrantes do Ativo Permanente,template_ECD305010901,(-) Prejuízos na Alienação de Participações Não Integrantes do Ativo Permanente,FALSE,other,account.data_account_type_expense
template_ECD3050109010700,3.05.01.09.01.07.00,(-) Resultados Negativos em Participações Societárias,template_ECD305010901,(-) Resultados Negativos em Participações Societárias,FALSE,other,account.data_account_type_expense
template_ECD3050109010710,3.05.01.09.01.07.10,(-) Amortização de Ágio nas Aquisições de Investimentos Avaliados pelo Patrimônio Líquido,template_ECD305010901,(-) Amortização de Ágio nas Aquisições de Investimentos Avaliados pelo Patrimônio Líquido,FALSE,other,account.data_account_type_expense
template_ECD3050109010800,3.05.01.09.01.08.00,(-) Resultados Negativos em SCP,template_ECD305010901,(-) Resultados Negativos em SCP,FALSE,other,account.data_account_type_expense
template_ECD3050109010900,3.05.01.09.01.09.00,(-) Perdas em Operações Realizadas no Exterior,template_ECD305010901,(-) Perdas em Operações Realizadas no Exterior,FALSE,other,account.data_account_type_expense
template_ECD3050109011000,3.05.01.09.01.10.00,(-) Contrapartida dos Ajustes ao Valor Presente,template_ECD305010901,(-) Contrapartida dos Ajustes ao Valor Presente,FALSE,other,account.data_account_type_expense
template_ECD3050109011100,3.05.01.09.01.11.00,(-) Contrapartida de outros Ajustes às Normas Internacionais de Contabilidade,template_ECD305010901,(-) Contrapartida de outros Ajustes às Normas Internacionais de Contabilidade,FALSE,other,account.data_account_type_expense
template_ECD3050109011200,3.05.01.09.01.12.00,(-) Contrapartida dos ajustes de valor do imobilizado e intangível,template_ECD305010901,(-) Contrapartida dos ajustes de valor do imobilizado e intangível,FALSE,other,account.data_account_type_expense
template_ECD30503,3.05.03,PARTICIPAÇÕES,template_ECD305,PARTICIPAÇÕES,FALSE,view,account.data_account_type_view
template_ECD3050301,3.05.03.01,PARTICIPAÇÕES NOS LUCROS,template_ECD30503,PARTICIPAÇÕES NOS LUCROS,FALSE,view,account.data_account_type_view
template_ECD305030101,3.05.03.01.01,PARTICIPAÇÕES DE EMPREGADOS,template_ECD3050301,PARTICIPAÇÕES DE EMPREGADOS,FALSE,view,account.data_account_type_view
template_ECD3050301010100,3.05.03.01.01.01.00,(-) Participações de Empregados,template_ECD305030101,(-) Participações de Empregados,FALSE,other,account.data_account_type_expense
template_ECD3050301010200,3.05.03.01.01.02.00,(-) Contribuições para Assistência ou Previdência de Empregados,template_ECD305030101,(-) Contribuições para Assistência ou Previdência de Empregados,FALSE,other,account.data_account_type_expense
template_ECD3050301010300,3.05.03.01.01.03.00,(-) Outras Participações de Empregados,template_ECD305030101,(-) Outras Participações de Empregados,FALSE,other,account.data_account_type_expense
template_ECD305030103,3.05.03.01.03,OUTRAS PARTICIPAÇÕES,template_ECD3050301,OUTRAS PARTICIPAÇÕES,FALSE,view,account.data_account_type_view
template_ECD3050301030100,3.05.03.01.03.01.00,(-) Participações de Administradores e Partes Beneficiárias,template_ECD305030103,(-) Participações de Administradores e Partes Beneficiárias,FALSE,other,account.data_account_type_expense
template_ECD3050301030200,3.05.03.01.03.02.00,(-) Participações de Debêntures,template_ECD305030103,(-) Participações de Debêntures,FALSE,other,account.data_account_type_expense
template_ECD3050301030500,3.05.03.01.03.05.00,(-) Outras,template_ECD305030103,(-) Outras,FALSE,other,account.data_account_type_expense
template_ECD306,3.06,PROVISÃO PARA CSLL E IRPJ (ATIVIDADE RURAL),template_ECD3,PROVISÃO PARA CSLL E IRPJ (ATIVIDADE RURAL),FALSE,view,account.data_account_type_view
template_ECD30601,3.06.01,PROVISÃO PARA CSLL E IRPJ,template_ECD306,PROVISÃO PARA CSLL E IRPJ,FALSE,view,account.data_account_type_view
template_ECD3060101,3.06.01.01,PROVISÃO PARA CSLL E IRPJ,template_ECD30601,PROVISÃO PARA CSLL E IRPJ,FALSE,view,account.data_account_type_view
template_ECD306010101,3.06.01.01.01,PROVISÃO PARA CSLL E IRPJ,template_ECD3060101,PROVISÃO PARA CSLL E IRPJ,FALSE,view,account.data_account_type_view
template_ECD3060101010100,3.06.01.01.01.01.00,(-) Contribuição Social sobre o Lucro Líquido,template_ECD306010101,(-) Contribuição Social sobre o Lucro Líquido,FALSE,other,account.data_account_type_expense
template_ECD3060101010200,3.06.01.01.01.02.00,(-) Provisão para Imposto de Renda - Pessoa Jurídica,template_ECD306010101,(-) Provisão para Imposto de Renda - Pessoa Jurídica,FALSE,other,account.data_account_type_expense
template_ECD4,4,SUPERÁVIT/DÉFICIT LÍQUIDO DO PERÍODO,template_ECD0,SUPERÁVIT/DÉFICIT LÍQUIDO DO PERÍODO,FALSE,view,account.data_account_type_view
template_ECD401,4.01,RESULTADO OPERACIONAL,template_ECD4,RESULTADO OPERACIONAL,FALSE,view,account.data_account_type_view
template_ECD40101,4.01.01,RECEITA OPERACIONAL LÍQUIDA,template_ECD401,RECEITA OPERACIONAL LÍQUIDA,FALSE,view,account.data_account_type_view
template_ECD4010101,4.01.01.01,RECEITA BRUTA,template_ECD40101,RECEITA BRUTA,FALSE,view,account.data_account_type_view
template_ECD401010101,4.01.01.01.01,RECEITA DE VENDA DE PRODUTOS,template_ECD4010101,RECEITA DE VENDA DE PRODUTOS,FALSE,view,account.data_account_type_view
template_ECD4010101010100,4.01.01.01.01.01.00,Da atividade de Educação,template_ECD401010101,Da atividade de Educação,FALSE,other,account.data_account_type_income
template_ECD4010101010200,4.01.01.01.01.02.00,Da atividade de Saúde,template_ECD401010101,Da atividade de Saúde,FALSE,other,account.data_account_type_income
template_ECD4010101010300,4.01.01.01.01.03.00,Da atividade de Assistência Social,template_ECD401010101,Da atividade de Assistência Social,FALSE,other,account.data_account_type_income
template_ECD4010101010400,4.01.01.01.01.04.00,Outras,template_ECD401010101,Outras,FALSE,other,account.data_account_type_income
template_ECD401010102,4.01.01.01.02,RECEITA DE PRESTAÇÃO DOS SERVIÇOS,template_ECD4010101,RECEITA DE PRESTAÇÃO DOS SERVIÇOS,FALSE,view,account.data_account_type_view
template_ECD4010101020100,4.01.01.01.02.01.00,Serviços Educacionais,template_ECD401010102,Serviços Educacionais,FALSE,other,account.data_account_type_income
template_ECD4010101020200,4.01.01.01.02.02.00,Doações/Subvenções Vinculadas,template_ECD401010102,Doações/Subvenções Vinculadas,FALSE,other,account.data_account_type_income
template_ECD4010101020300,4.01.01.01.02.03.00,Doações,template_ECD401010102,Doações,FALSE,other,account.data_account_type_income
template_ECD4010101020400,4.01.01.01.02.04.00,Contribuições,template_ECD401010102,Contribuições,FALSE,other,account.data_account_type_income
template_ECD4010101020500,4.01.01.01.02.05.00,Outras,template_ECD401010102,Outras,FALSE,other,account.data_account_type_income
template_ECD401010103,4.01.01.01.03,RECEITA DE SERVIÇOS DE SAÚDE,template_ECD4010101,RECEITA DE SERVIÇOS DE SAÚDE,FALSE,view,account.data_account_type_view
template_ECD4010101030100,4.01.01.01.03.01.00,Pacientes Particulares,template_ECD401010103,Pacientes Particulares,FALSE,other,account.data_account_type_income
template_ECD4010101030200,4.01.01.01.03.02.00,Convênios - SUS,template_ECD401010103,Convênios - SUS,FALSE,other,account.data_account_type_income
template_ECD4010101030300,4.01.01.01.03.03.00,Convênios - Outros,template_ECD401010103,Convênios - Outros,FALSE,other,account.data_account_type_income
template_ECD4010101030400,4.01.01.01.03.04.00,Doações/Subvenções Vinculadas,template_ECD401010103,Doações/Subvenções Vinculadas,FALSE,other,account.data_account_type_income
template_ECD4010101030500,4.01.01.01.03.05.00,Doações,template_ECD401010103,Doações,FALSE,other,account.data_account_type_income
template_ECD4010101030600,4.01.01.01.03.06.00,Contribuições,template_ECD401010103,Contribuições,FALSE,other,account.data_account_type_income
template_ECD4010101030700,4.01.01.01.03.07.00,Outras,template_ECD401010103,Outras,FALSE,other,account.data_account_type_income
template_ECD401010104,4.01.01.01.04,RECEITAS DE SERVIÇOS DE ASSISTÊNCIA SOCIAL,template_ECD4010101,RECEITAS DE SERVIÇOS DE ASSISTÊNCIA SOCIAL,FALSE,view,account.data_account_type_view
template_ECD4010101040100,4.01.01.01.04.01.00,Pacientes Particulares,template_ECD401010104,Pacientes Particulares,FALSE,other,account.data_account_type_income
template_ECD4010101040200,4.01.01.01.04.02.00,Convênios - Outros,template_ECD401010104,Convênios - Outros,FALSE,other,account.data_account_type_income
template_ECD4010101040300,4.01.01.01.04.03.00,Doações/Subvenções Vinculadas,template_ECD401010104,Doações/Subvenções Vinculadas,FALSE,other,account.data_account_type_income
template_ECD4010101040400,4.01.01.01.04.04.00,Doações,template_ECD401010104,Doações,FALSE,other,account.data_account_type_income
template_ECD4010101040500,4.01.01.01.04.05.00,Contribuições,template_ECD401010104,Contribuições,FALSE,other,account.data_account_type_income
template_ECD4010101040600,4.01.01.01.04.06.00,Outras,template_ECD401010104,Outras,FALSE,other,account.data_account_type_income
template_ECD401010105,4.01.01.01.05,RECEITAS DE OUTRAS ATIVIDADES,template_ECD4010101,RECEITAS DE OUTRAS ATIVIDADES,FALSE,view,account.data_account_type_view
template_ECD4010101050100,4.01.01.01.05.01.00,Contribuições Sindicais,template_ECD401010105,Contribuições Sindicais,FALSE,other,account.data_account_type_income
template_ECD4010101050200,4.01.01.01.05.02.00,Contribuições Confederativas/Associativas,template_ECD401010105,Contribuições Confederativas/Associativas,FALSE,other,account.data_account_type_income
template_ECD4010101050300,4.01.01.01.05.03.00,Mensalidades,template_ECD401010105,Mensalidades,FALSE,other,account.data_account_type_income
template_ECD4010101050400,4.01.01.01.05.04.00,Doações/Subvenções,template_ECD401010105,Doações/Subvenções,FALSE,other,account.data_account_type_income
template_ECD4010101050500,4.01.01.01.05.05.00,Outras Contribuições,template_ECD401010105,Outras Contribuições,FALSE,other,account.data_account_type_income
template_ECD4010101050600,4.01.01.01.05.06.00,Outras,template_ECD401010105,Outras,FALSE,other,account.data_account_type_income
template_ECD401010109,4.01.01.01.09,DEDUÇÕES DA RECEITA BRUTA,template_ECD4010101,DEDUÇÕES DA RECEITA BRUTA,FALSE,view,account.data_account_type_view
template_ECD4010101090100,4.01.01.01.09.01.00,(-) Vendas Canceladas,template_ECD401010109,(-) Vendas Canceladas,FALSE,other,account.data_account_type_expense
template_ECD4010101090200,4.01.01.01.09.02.00,(-) Devoluções e Descontos Incondicionais,template_ECD401010109,(-) Devoluções e Descontos Incondicionais,FALSE,other,account.data_account_type_expense
template_ECD4010101090300,4.01.01.01.09.03.00,Outras,template_ECD401010109,Outras,FALSE,other,account.data_account_type_expense
template_ECD40103,4.01.03,CUSTO DOS PRODUTOS E SERVIÇOS VENDIDOS,template_ECD401,CUSTO DOS PRODUTOS E SERVIÇOS VENDIDOS,FALSE,view,account.data_account_type_view
template_ECD4010301,4.01.03.01,CUSTO DOS PRODUTOS VENDIDOS,template_ECD40103,CUSTO DOS PRODUTOS VENDIDOS,FALSE,view,account.data_account_type_view
template_ECD401030101,4.01.03.01.01,CUSTO DOS PRODUTOS VENDIDOS PARA EDUCAÇÃO,template_ECD4010301,CUSTO DOS PRODUTOS VENDIDOS PARA EDUCAÇÃO,FALSE,view,account.data_account_type_view
template_ECD4010301010100,4.01.03.01.01.01.00,Custos dos Produtos para Educação - Vendidos,template_ECD401030101,Custos dos Produtos para Educação - Vendidos,FALSE,other,account.data_account_type_expense
template_ECD4010301010200,4.01.03.01.01.02.00,Custos dos Produtos para Educação - Gratuidades,template_ECD401030101,Custos dos Produtos para Educação - Gratuidades,FALSE,other,account.data_account_type_expense
template_ECD4010301010300,4.01.03.01.01.03.00,Outros Custos,template_ECD401030101,Outros Custos,FALSE,other,account.data_account_type_expense
template_ECD401030102,4.01.03.01.02,CUSTO DOS PRODUTOS VENDIDOS PARA SAÚDE,template_ECD4010301,CUSTO DOS PRODUTOS VENDIDOS PARA SAÚDE,FALSE,view,account.data_account_type_view
template_ECD4010301020100,4.01.03.01.02.01.00,Custos dos Produtos para Saúde - Vendidos,template_ECD401030102,Custos dos Produtos para Saúde - Vendidos,FALSE,other,account.data_account_type_expense
template_ECD4010301020200,4.01.03.01.02.02.00,Custos dos Produtos para Saúde - Gratuidades,template_ECD401030102,Custos dos Produtos para Saúde - Gratuidades,FALSE,other,account.data_account_type_expense
